,Municipality,Births,Farc Violence,Total Violence,Ratio,post15,FARC,post13,Month,Year
0,44001,1098,0,1,0.0,0,0,0,2,2015
0,44001,1147,0,1,0.0,0,0,0,3,2015
0,44001,1180,0,1,0.0,0,0,0,6,2015
0,44001,1212,0,1,0.0,1,0,0,7,2015
0,44001,1406,0,2,0.0,0,0,0,9,2015
0,44078,1180,1,1,1.0,0,1,0,6,2015
0,44090,1289,0,1,0.0,0,1,0,1,2015
0,44090,1147,0,1,0.0,0,1,0,3,2015
0,44098,1180,0,1,0.0,0,1,0,6,2015
0,44279,1289,0,1,0.0,0,1,0,1,2015
0,44378,1180,0,1,0.0,0,0,0,6,2015
0,44430,1406,0,1,0.0,0,1,0,9,2015
0,44430,1386,0,1,0.0,0,1,0,12,2015
0,44847,1200,0,1,0.0,0,1,0,5,2015
0,47001,1846,0,2,0.0,0,0,0,1,2015
0,47001,1536,0,2,0.0,0,0,0,2,2015
0,47001,1793,0,1,0.0,0,0,0,4,2015
0,47001,2060,0,2,0.0,0,0,0,10,2015
0,47001,2017,0,1,0.0,0,0,0,11,2015
0,47189,1696,0,1,0.0,0,0,0,3,2015
0,47189,1788,0,1,0.0,0,0,0,6,2015
0,47189,1894,0,1,0.0,0,0,0,9,2015
0,47288,1536,0,1,0.0,0,0,0,2,2015
0,47545,1788,0,1,0.0,0,0,0,6,2015
0,47555,1894,0,1,0.0,0,0,0,9,2015
0,47570,1792,0,1,0.0,0,0,0,5,2015
0,47980,1846,0,1,0.0,0,0,0,1,2015
0,47980,1792,0,1,0.0,0,0,0,5,2015
0,50001,1401,0,2,0.0,0,1,0,1,2015
0,50001,1322,0,2,0.0,0,1,0,6,2015
0,50001,1331,0,1,0.0,1,1,0,7,2015
0,50001,1453,0,1,0.0,0,1,0,10,2015
0,50110,1331,1,1,1.0,1,0,0,7,2015
0,50124,1401,0,1,0.0,0,0,0,1,2015
0,50226,1437,1,1,1.0,0,1,0,5,2015
0,50245,1401,0,1,0.0,0,0,0,1,2015
0,50251,1485,0,1,0.0,0,1,0,3,2015
0,50287,1322,2,2,1.0,0,1,0,6,2015
0,50325,1401,1,1,1.0,0,1,0,1,2015
0,50325,1222,0,1,0.0,0,1,0,2,2015
0,50325,1485,2,2,1.0,0,1,0,3,2015
0,50325,1322,0,2,0.0,0,1,0,6,2015
0,50330,1401,1,3,0.3333333333333333,0,1,0,1,2015
0,50330,1322,1,1,1.0,0,1,0,6,2015
0,50350,1322,1,1,1.0,0,1,0,6,2015
0,50350,1331,2,2,1.0,1,1,0,7,2015
0,50370,1485,0,2,0.0,0,1,0,3,2015
0,50370,1384,1,1,1.0,0,1,0,4,2015
0,50370,1437,1,1,1.0,0,1,0,5,2015
0,50370,1331,0,1,0.0,1,1,0,7,2015
0,50370,1453,1,1,1.0,0,1,0,10,2015
0,50400,1322,1,2,0.5,0,1,0,6,2015
0,50450,1401,0,2,0.0,0,1,0,1,2015
0,50450,1222,0,1,0.0,0,1,0,2,2015
0,50450,1322,3,3,1.0,0,1,0,6,2015
0,50568,1222,0,1,0.0,0,1,0,2,2015
0,50568,1485,1,3,0.3333333333333333,0,1,0,3,2015
0,50590,1401,1,2,0.5,0,1,0,1,2015
0,50590,1222,2,2,1.0,0,1,0,2,2015
0,50606,1485,0,1,0.0,0,1,0,3,2015
0,50683,1322,2,2,1.0,0,1,0,6,2015
0,50689,1322,1,1,1.0,0,1,0,6,2015
0,50711,1485,0,1,0.0,0,1,0,3,2015
0,50711,1384,1,2,0.5,0,1,0,4,2015
0,50711,1331,1,1,1.0,1,1,0,7,2015
0,50711,1410,1,1,1.0,0,1,0,9,2015
0,52001,1492,0,1,0.0,0,1,0,6,2015
0,52001,1523,0,1,0.0,0,1,0,8,2015
0,52079,1506,0,4,0.0,0,1,0,1,2015
0,52079,1517,0,1,0.0,0,1,0,3,2015
0,52079,1562,3,3,1.0,0,1,0,5,2015
0,52079,1492,0,4,0.0,0,1,0,6,2015
0,52079,1566,2,2,1.0,1,1,0,7,2015
0,52079,1523,0,1,0.0,0,1,0,8,2015
0,52079,1518,0,1,0.0,0,1,0,10,2015
0,52079,1567,0,1,0.0,0,1,0,12,2015
0,52210,1566,1,1,1.0,1,1,0,7,2015
0,52215,1492,1,3,0.3333333333333333,0,1,0,6,2015
0,52233,1506,0,2,0.0,0,0,0,1,2015
0,52233,1562,0,1,0.0,0,0,0,5,2015
0,52233,1492,1,1,1.0,0,0,0,6,2015
0,52233,1523,0,1,0.0,0,0,0,8,2015
0,52240,1566,0,1,0.0,1,0,0,7,2015
0,52250,1506,0,1,0.0,0,1,0,1,2015
0,52250,1517,1,1,1.0,0,1,0,3,2015
0,52250,1562,0,2,0.0,0,1,0,5,2015
0,52250,1523,0,1,0.0,0,1,0,8,2015
0,52250,1686,0,1,0.0,0,1,0,9,2015
0,52250,1518,0,1,0.0,0,1,0,10,2015
0,52256,1423,0,1,0.0,0,1,0,2,2015
0,52256,1562,0,1,0.0,0,1,0,5,2015
0,52256,1492,2,2,1.0,0,1,0,6,2015
0,52260,1523,0,1,0.0,0,1,0,8,2015
0,52356,1473,0,1,0.0,0,1,0,4,2015
0,52356,1566,3,5,0.6,1,1,0,7,2015
0,52381,1506,0,1,0.0,0,1,0,1,2015
0,52385,1473,0,1,0.0,0,1,0,4,2015
0,52390,1562,0,1,0.0,0,1,0,5,2015
0,52390,1492,0,1,0.0,0,1,0,6,2015
0,52405,1492,0,1,0.0,0,1,0,6,2015
0,52405,1518,0,2,0.0,0,1,0,10,2015
0,52418,1423,0,1,0.0,0,1,0,2,2015
0,52418,1523,0,2,0.0,0,1,0,8,2015
0,52435,1506,0,2,0.0,0,1,0,1,2015
0,52473,1523,0,1,0.0,0,0,0,8,2015
0,52490,1562,2,2,1.0,0,0,0,5,2015
0,52520,1423,1,1,1.0,0,0,0,2,2015
0,52520,1518,0,1,0.0,0,0,0,10,2015
0,52540,1506,0,2,0.0,0,0,0,1,2015
0,52540,1492,0,1,0.0,0,0,0,6,2015
0,52540,1566,0,1,0.0,1,0,0,7,2015
0,52573,1492,1,2,0.5,0,0,0,6,2015
0,52573,1566,1,1,1.0,1,0,0,7,2015
0,52612,1517,0,1,0.0,0,0,0,3,2015
0,52612,1492,1,2,0.5,0,0,0,6,2015
0,52621,1506,0,1,0.0,0,0,0,1,2015
0,52621,1492,0,1,0.0,0,0,0,6,2015
0,52678,1423,0,1,0.0,0,0,0,2,2015
0,52678,1562,0,1,0.0,0,0,0,5,2015
0,52678,1492,0,1,0.0,0,0,0,6,2015
0,52683,1432,0,1,0.0,0,0,0,11,2015
0,52696,1423,0,1,0.0,0,0,0,2,2015
0,52696,1566,0,1,0.0,1,0,0,7,2015
0,52699,1517,0,1,0.0,0,0,0,3,2015
0,52835,1506,0,5,0.0,0,0,0,1,2015
0,52835,1423,1,6,0.16666666666666666,0,0,0,2,2015
0,52835,1517,3,6,0.5,0,0,0,3,2015
0,52835,1562,9,13,0.6923076923076923,0,0,0,5,2015
0,52835,1492,19,28,0.6785714285714286,0,0,0,6,2015
0,52835,1566,4,7,0.5714285714285714,1,0,0,7,2015
0,52835,1523,3,6,0.5,0,0,0,8,2015
0,52835,1686,1,2,0.5,0,0,0,9,2015
0,52835,1518,0,1,0.0,0,0,0,10,2015
0,52835,1432,0,3,0.0,0,0,0,11,2015
0,52835,1567,0,1,0.0,0,0,0,12,2015
0,52838,1506,0,1,0.0,0,0,0,1,2015
0,52885,1492,0,1,0.0,0,0,0,6,2015
0,54001,1780,0,1,0.0,0,0,0,3,2015
0,54001,1731,0,3,0.0,0,0,0,4,2015
0,54001,1640,0,1,0.0,0,0,0,5,2015
0,54001,1727,0,1,0.0,0,0,0,6,2015
0,54001,1682,0,2,0.0,1,0,0,7,2015
0,54001,1558,0,1,0.0,0,0,0,8,2015
0,54001,1826,0,1,0.0,0,0,0,10,2015
0,54003,1640,1,4,0.25,0,0,0,5,2015
0,54003,1727,1,1,1.0,0,0,0,6,2015
0,54003,1682,0,1,0.0,1,0,0,7,2015
0,54003,1558,0,1,0.0,0,0,0,8,2015
0,54003,1826,0,2,0.0,0,0,0,10,2015
0,54003,1757,0,1,0.0,0,0,0,11,2015
0,54206,1688,0,1,0.0,0,0,0,1,2015
0,54206,1640,0,2,0.0,0,0,0,5,2015
0,54245,1437,0,1,0.0,0,0,0,2,2015
0,54245,1727,2,2,1.0,0,0,0,6,2015
0,54245,1682,1,1,1.0,1,0,0,7,2015
0,54250,1437,0,1,0.0,0,0,0,2,2015
0,54250,1682,2,6,0.3333333333333333,1,0,0,7,2015
0,54250,1826,0,1,0.0,0,0,0,10,2015
0,54261,1731,0,1,0.0,0,0,0,4,2015
0,54261,1682,0,1,0.0,1,0,0,7,2015
0,54261,1826,0,1,0.0,0,0,0,10,2015
0,54344,1731,0,8,0.0,0,0,0,4,2015
0,54344,1640,0,1,0.0,0,0,0,5,2015
0,54344,1727,1,2,0.5,0,0,0,6,2015
0,54344,1558,0,2,0.0,0,0,0,8,2015
0,54344,1826,0,1,0.0,0,0,0,10,2015
0,54344,1828,0,1,0.0,0,0,0,12,2015
0,54398,1558,0,1,0.0,0,0,0,8,2015
0,54398,1828,0,1,0.0,0,0,0,12,2015
0,54405,1640,0,1,0.0,0,0,0,5,2015
0,54405,1776,0,1,0.0,0,0,0,9,2015
0,54498,1437,0,1,0.0,0,0,0,2,2015
0,54498,1780,0,1,0.0,0,0,0,3,2015
0,54498,1731,0,1,0.0,0,0,0,4,2015
0,54498,1682,0,1,0.0,1,0,0,7,2015
0,54498,1776,0,1,0.0,0,0,0,9,2015
0,54660,1437,0,1,0.0,0,0,0,2,2015
0,54670,1688,0,1,0.0,0,0,0,1,2015
0,54670,1437,0,1,0.0,0,0,0,2,2015
0,54670,1682,0,1,0.0,1,0,0,7,2015
0,54670,1828,0,1,0.0,0,0,0,12,2015
0,54720,1688,0,1,0.0,0,0,0,1,2015
0,54720,1437,0,1,0.0,0,0,0,2,2015
0,54720,1727,0,1,0.0,0,0,0,6,2015
0,54720,1826,0,1,0.0,0,0,0,10,2015
0,54800,1437,0,1,0.0,0,0,0,2,2015
0,54800,1727,2,3,0.6666666666666666,0,0,0,6,2015
0,54800,1682,1,3,0.3333333333333333,1,0,0,7,2015
0,54810,1437,1,2,0.5,0,0,0,2,2015
0,54810,1640,1,2,0.5,0,0,0,5,2015
0,54810,1727,6,7,0.8571428571428571,0,0,0,6,2015
0,54810,1682,4,5,0.8,1,0,0,7,2015
0,54810,1826,0,1,0.0,0,0,0,10,2015
0,54810,1757,0,2,0.0,0,0,0,11,2015
0,54820,1731,0,1,0.0,0,0,0,4,2015
0,54820,1640,0,1,0.0,0,0,0,5,2015
0,54820,1727,0,1,0.0,0,0,0,6,2015
0,54820,1682,1,1,1.0,1,0,0,7,2015
0,54874,1731,0,1,0.0,0,0,0,4,2015
0,54874,1828,0,1,0.0,0,0,0,12,2015
0,63001,538,0,2,0.0,0,0,0,4,2015
0,63001,502,0,1,0.0,1,0,0,7,2015
0,63111,537,0,1,0.0,0,0,0,10,2015
0,63190,532,0,1,0.0,0,0,0,8,2015
0,63302,591,0,1,0.0,0,0,0,9,2015
0,63401,538,0,1,0.0,0,0,0,4,2015
0,63470,458,0,2,0.0,0,0,0,5,2015
0,63548,538,0,1,0.0,0,0,0,4,2015
0,63594,458,0,1,0.0,0,0,0,5,2015
0,63690,458,0,1,0.0,0,0,0,5,2015
0,66318,953,0,1,0.0,0,0,0,4,2015
0,66318,1018,0,1,0.0,1,0,0,7,2015
0,66456,844,0,1,0.0,0,0,0,2,2015
0,66456,965,0,1,0.0,0,0,0,12,2015
0,66572,939,0,1,0.0,0,0,0,6,2015
0,66572,904,0,1,0.0,0,0,0,11,2015
0,66594,1018,0,1,0.0,1,0,0,7,2015
0,68081,2550,0,3,0.0,0,0,0,1,2015
0,68081,2437,0,3,0.0,0,0,0,2,2015
0,68081,2658,0,4,0.0,0,0,0,3,2015
0,68081,2533,0,6,0.0,0,0,0,4,2015
0,68081,2614,0,7,0.0,0,0,0,5,2015
0,68081,2582,0,3,0.0,0,0,0,6,2015
0,68081,2800,0,4,0.0,1,0,0,7,2015
0,68081,2692,0,7,0.0,0,0,0,8,2015
0,68081,2970,0,1,0.0,0,0,0,9,2015
0,68081,2632,0,1,0.0,0,0,0,10,2015
0,68081,2566,0,4,0.0,0,0,0,11,2015
0,68081,2652,0,3,0.0,0,0,0,12,2015
0,68190,2800,1,3,0.3333333333333333,1,0,0,7,2015
0,68385,2658,0,1,0.0,0,0,0,3,2015
0,68385,2533,0,1,0.0,0,0,0,4,2015
0,68502,2566,0,1,0.0,0,0,0,11,2015
0,68547,2692,0,1,0.0,0,0,0,8,2015
0,68573,2800,1,1,1.0,1,0,0,7,2015
0,68573,2566,0,1,0.0,0,0,0,11,2015
0,68575,2437,0,1,0.0,0,0,0,2,2015
0,68575,2652,0,2,0.0,0,0,0,12,2015
0,68669,2533,0,1,0.0,0,0,0,4,2015
0,68773,2800,0,1,0.0,1,0,0,7,2015
0,70001,1373,0,2,0.0,0,0,0,11,2015
0,70702,1116,0,1,0.0,0,0,0,4,2015
0,70708,1240,0,2,0.0,0,0,0,1,2015
0,70708,1362,0,1,0.0,0,0,0,6,2015
0,70708,1352,0,2,0.0,1,0,0,7,2015
0,70713,1116,0,1,0.0,0,0,0,4,2015
0,70713,1380,0,1,0.0,0,0,0,10,2015
0,70717,1176,0,1,0.0,0,0,0,2,2015
0,70823,1116,0,1,0.0,0,0,0,4,2015
0,73001,1208,1,2,0.5,0,0,0,2,2015
0,73001,1431,0,1,0.0,0,0,0,3,2015
0,73001,1384,0,1,0.0,0,0,0,4,2015
0,73001,1428,0,1,0.0,0,0,0,5,2015
0,73001,1349,0,2,0.0,0,0,0,6,2015
0,73030,1431,0,1,0.0,0,0,0,3,2015
0,73067,1429,0,1,0.0,0,0,0,8,2015
0,73168,1410,0,1,0.0,0,0,0,1,2015
0,73168,1431,1,1,1.0,0,0,0,3,2015
0,73168,1384,1,1,1.0,0,0,0,4,2015
0,73168,1349,1,2,0.5,0,0,0,6,2015
0,73168,1467,2,5,0.4,1,0,0,7,2015
0,73168,1306,0,1,0.0,0,0,0,11,2015
0,73217,1410,0,1,0.0,0,0,0,1,2015
0,73217,1431,0,1,0.0,0,0,0,3,2015
0,73217,1342,0,1,0.0,0,0,0,10,2015
0,73236,1208,0,1,0.0,0,0,0,2,2015
0,73461,1306,0,1,0.0,0,0,0,11,2015
0,73504,1467,0,1,0.0,1,0,0,7,2015
0,73555,1208,1,2,0.5,0,0,0,2,2015
0,73555,1431,1,1,1.0,0,0,0,3,2015
0,73555,1480,0,1,0.0,0,0,0,9,2015
0,73616,1428,0,1,0.0,0,0,0,5,2015
0,73616,1429,0,1,0.0,0,0,0,8,2015
0,73624,1428,0,1,0.0,0,0,0,5,2015
0,73624,1349,0,1,0.0,0,0,0,6,2015
0,73624,1342,1,1,1.0,0,0,0,10,2015
0,73675,1208,0,2,0.0,0,0,0,2,2015
0,73854,1428,0,1,0.0,0,0,0,5,2015
0,73854,1342,0,1,0.0,0,0,0,10,2015
0,76001,4464,0,1,0.0,0,0,0,1,2015
0,76001,3931,0,1,0.0,0,0,0,2,2015
0,76001,4532,0,1,0.0,0,0,0,3,2015
0,76001,4282,0,1,0.0,0,0,0,4,2015
0,76001,4522,0,1,0.0,0,0,0,6,2015
0,76001,4781,0,2,0.0,1,0,0,7,2015
0,76001,4654,0,2,0.0,0,0,0,8,2015
0,76001,4425,0,1,0.0,0,0,0,10,2015
0,76036,4781,0,1,0.0,1,0,0,7,2015
0,76100,4464,0,1,0.0,0,0,0,1,2015
0,76100,4522,0,1,0.0,0,0,0,6,2015
0,76109,4464,0,6,0.0,0,0,0,1,2015
0,76109,3931,0,2,0.0,0,0,0,2,2015
0,76109,4532,0,11,0.0,0,0,0,3,2015
0,76109,4282,0,2,0.0,0,0,0,4,2015
0,76109,4442,0,5,0.0,0,0,0,5,2015
0,76109,4522,3,7,0.42857142857142855,0,0,0,6,2015
0,76109,4781,1,7,0.14285714285714285,1,0,0,7,2015
0,76109,4654,0,2,0.0,0,0,0,8,2015
0,76109,4857,0,4,0.0,0,0,0,9,2015
0,76109,4425,0,2,0.0,0,0,0,10,2015
0,76109,4225,0,3,0.0,0,0,0,11,2015
0,76109,4363,0,2,0.0,0,0,0,12,2015
0,76122,4464,0,1,0.0,0,0,0,1,2015
0,76122,4442,0,3,0.0,0,0,0,5,2015
0,76147,4425,0,2,0.0,0,0,0,10,2015
0,76246,4522,0,3,0.0,0,0,0,6,2015
0,76246,4225,0,1,0.0,0,0,0,11,2015
0,76248,4781,0,1,0.0,1,0,0,7,2015
0,76275,4532,0,2,0.0,0,0,0,3,2015
0,76275,4522,2,2,1.0,0,0,0,6,2015
0,76275,4781,1,1,1.0,1,0,0,7,2015
0,76275,4425,0,1,0.0,0,0,0,10,2015
0,76318,4425,0,1,0.0,0,0,0,10,2015
0,76364,4425,0,1,0.0,0,0,0,10,2015
0,76400,4464,0,1,0.0,0,0,0,1,2015
0,76400,4282,0,1,0.0,0,0,0,4,2015
0,76520,4464,0,1,0.0,0,0,0,1,2015
0,76520,3931,0,1,0.0,0,0,0,2,2015
0,76520,4442,0,1,0.0,0,0,0,5,2015
0,76563,4654,1,1,1.0,0,0,0,8,2015
0,76828,4654,0,1,0.0,0,0,0,8,2015
0,81001,316,0,2,0.0,0,0,0,1,2015
0,81001,390,0,1,0.0,0,0,0,4,2015
0,81001,376,1,1,1.0,0,0,0,12,2015
0,81065,390,1,2,0.5,0,0,0,4,2015
0,81065,330,2,3,0.6666666666666666,0,0,0,5,2015
0,81065,341,0,2,0.0,0,0,0,6,2015
0,81065,366,0,2,0.0,1,0,0,7,2015
0,81065,364,1,1,1.0,0,0,0,9,2015
0,81065,351,0,1,0.0,0,0,0,11,2015
0,81065,376,0,1,0.0,0,0,0,12,2015
0,81300,310,0,1,0.0,0,0,0,2,2015
0,81300,364,0,1,0.0,0,0,0,3,2015
0,81300,341,0,2,0.0,0,0,0,6,2015
0,81300,366,0,1,0.0,1,0,0,7,2015
0,81300,372,0,2,0.0,0,0,0,8,2015
0,81300,364,0,4,0.0,0,0,0,9,2015
0,81591,366,0,1,0.0,1,0,0,7,2015
0,81736,316,0,1,0.0,0,0,0,1,2015
0,81736,310,0,1,0.0,0,0,0,2,2015
0,81736,364,0,2,0.0,0,0,0,3,2015
0,81736,390,0,3,0.0,0,0,0,4,2015
0,81736,330,0,1,0.0,0,0,0,5,2015
0,81736,341,0,1,0.0,0,0,0,6,2015
0,81736,366,0,7,0.0,1,0,0,7,2015
0,81736,372,0,2,0.0,0,0,0,8,2015
0,81736,364,0,1,0.0,0,0,0,9,2015
0,81736,405,0,2,0.0,0,0,0,10,2015
0,81736,351,0,1,0.0,0,0,0,11,2015
0,81794,316,0,3,0.0,0,0,0,1,2015
0,81794,310,0,2,0.0,0,0,0,2,2015
0,81794,364,0,3,0.0,0,0,0,3,2015
0,81794,330,0,1,0.0,0,0,0,5,2015
0,81794,341,3,5,0.6,0,0,0,6,2015
0,81794,366,0,6,0.0,1,0,0,7,2015
0,81794,372,0,2,0.0,0,0,0,8,2015
0,81794,364,0,1,0.0,0,0,0,9,2015
0,81794,405,0,2,0.0,0,0,0,10,2015
0,81794,351,0,1,0.0,0,0,0,11,2015
0,85001,524,0,1,0.0,0,0,0,11,2015
0,85001,543,0,1,0.0,0,0,0,12,2015
0,85010,521,0,1,0.0,0,0,0,1,2015
0,85010,548,0,2,0.0,0,0,0,9,2015
0,85010,519,0,1,0.0,0,0,0,10,2015
0,85010,524,0,2,0.0,0,0,0,11,2015
0,85125,582,1,1,1.0,1,0,0,7,2015
0,85139,519,0,1,0.0,0,0,0,10,2015
0,85279,536,0,2,0.0,0,0,0,8,2015
0,85279,548,0,1,0.0,0,0,0,9,2015
0,85315,457,1,2,0.5,0,0,0,2,2015
0,85410,519,0,1,0.0,0,0,0,10,2015
0,85430,582,0,1,0.0,1,0,0,7,2015
0,85430,524,0,1,0.0,0,0,0,11,2015
0,85440,568,0,1,0.0,0,0,0,3,2015
0,86001,343,1,1,1.0,0,0,0,6,2015
0,86001,338,2,2,1.0,1,0,0,7,2015
0,86219,377,0,1,0.0,0,0,0,9,2015
0,86320,332,1,2,0.5,0,0,0,5,2015
0,86320,343,5,5,1.0,0,0,0,6,2015
0,86320,338,5,6,0.8333333333333334,1,0,0,7,2015
0,86320,280,0,1,0.0,0,0,0,12,2015
0,86568,315,0,1,0.0,0,0,0,2,2015
0,86568,417,0,1,0.0,0,0,0,3,2015
0,86568,335,1,1,1.0,0,0,0,4,2015
0,86568,332,0,1,0.0,0,0,0,5,2015
0,86568,343,8,10,0.8,0,0,0,6,2015
0,86568,338,1,3,0.3333333333333333,1,0,0,7,2015
0,86568,333,0,1,0.0,0,0,0,8,2015
0,86568,377,0,1,0.0,0,0,0,9,2015
0,86569,332,2,3,0.6666666666666666,0,0,0,5,2015
0,86569,343,1,1,1.0,0,0,0,6,2015
0,86569,338,3,5,0.6,1,0,0,7,2015
0,86571,335,0,1,0.0,0,0,0,4,2015
0,86571,333,0,1,0.0,0,0,0,8,2015
0,86571,343,0,1,0.0,0,0,0,10,2015
0,86573,332,1,1,1.0,0,0,0,5,2015
0,86573,338,0,1,0.0,1,0,0,7,2015
0,86573,343,0,1,0.0,0,0,0,10,2015
0,86573,340,0,3,0.0,0,0,0,11,2015
0,86757,360,0,1,0.0,0,0,0,1,2015
0,86757,417,0,1,0.0,0,0,0,3,2015
0,86757,332,1,7,0.14285714285714285,0,0,0,5,2015
0,86757,343,1,1,1.0,0,0,0,6,2015
0,86757,338,3,3,1.0,1,0,0,7,2015
0,86757,377,0,2,0.0,0,0,0,9,2015
0,86760,417,0,1,0.0,0,0,0,3,2015
0,86865,332,1,4,0.25,0,0,0,5,2015
0,86865,343,5,6,0.8333333333333334,0,0,0,6,2015
0,95001,95,0,1,0.0,0,0,0,2,2015
0,95001,112,0,1,0.0,0,0,0,3,2015
0,95001,87,1,1,1.0,0,0,0,4,2015
0,95001,100,3,4,0.75,0,0,0,6,2015
0,95001,112,0,1,0.0,0,0,0,9,2015
0,95001,83,0,1,0.0,0,0,0,10,2015
0,95015,112,1,1,1.0,0,0,0,3,2015
0,95015,99,0,2,0.0,0,0,0,5,2015
0,95015,100,1,2,0.5,0,0,0,6,2015
0,95200,100,1,1,1.0,0,0,0,6,2015
0,97511,52,1,1,1.0,0,0,0,11,2015
0,99524,48,0,1,0.0,0,0,0,8,2015
0,99773,58,0,1,0.0,0,0,0,2,2015
0,99773,59,0,1,0.0,0,0,0,9,2015
0,5001,6173,0,1,0.0,0,1,0,1,2017
0,5001,6316,0,2,0.0,0,1,0,3,2017
0,5001,6250,0,1,0.0,0,1,0,4,2017
0,5001,6424,0,7,0.0,0,1,0,5,2017
0,5001,6139,0,5,0.0,0,1,0,6,2017
0,5001,6690,0,1,0.0,0,1,0,7,2017
0,5001,6763,0,1,0.0,0,1,0,8,2017
0,5001,6847,0,7,0.0,0,1,0,9,2017
0,5001,6571,0,2,0.0,0,1,0,10,2017
0,5001,6309,0,2,0.0,0,1,0,11,2017
0,5001,6545,0,2,0.0,0,1,0,12,2017
0,5038,6763,0,1,0.0,0,1,0,8,2017
0,5040,5657,0,1,0.0,0,1,0,2,2017
0,5040,6316,0,1,0.0,0,1,0,3,2017
0,5040,6139,0,1,0.0,0,1,0,6,2017
0,5045,6173,0,1,0.0,0,1,0,1,2017
0,5045,5657,0,3,0.0,0,1,0,2,2017
0,5045,6424,0,1,0.0,0,1,0,5,2017
0,5045,6690,0,4,0.0,0,1,0,7,2017
0,5045,6763,0,2,0.0,0,1,0,8,2017
0,5045,6545,0,1,0.0,0,1,0,12,2017
0,5051,6763,0,1,0.0,0,0,0,8,2017
0,5079,6173,0,1,0.0,0,0,0,1,2017
0,5086,6690,0,1,0.0,0,0,0,7,2017
0,5086,6763,0,1,0.0,0,0,0,8,2017
0,5086,6571,0,1,0.0,0,0,0,10,2017
0,5088,6173,0,1,0.0,0,0,0,1,2017
0,5088,6316,0,1,0.0,0,0,0,3,2017
0,5091,6690,0,1,0.0,0,0,0,7,2017
0,5093,6309,0,1,0.0,0,0,0,11,2017
0,5101,6424,0,1,0.0,0,0,0,5,2017
0,5107,6173,0,1,0.0,0,1,0,1,2017
0,5107,5657,0,1,0.0,0,1,0,2,2017
0,5107,6139,0,1,0.0,0,1,0,6,2017
0,5107,6571,0,1,0.0,0,1,0,10,2017
0,5113,6173,0,1,0.0,0,0,0,1,2017
0,5113,6847,0,1,0.0,0,0,0,9,2017
0,5120,6173,0,1,0.0,0,1,0,1,2017
0,5120,5657,0,3,0.0,0,1,0,2,2017
0,5120,6250,0,1,0.0,0,1,0,4,2017
0,5120,6424,0,1,0.0,0,1,0,5,2017
0,5120,6763,0,1,0.0,0,1,0,8,2017
0,5134,6424,0,1,0.0,0,1,0,5,2017
0,5138,6424,0,1,0.0,0,1,0,5,2017
0,5138,6139,0,1,0.0,0,1,0,6,2017
0,5138,6690,0,1,0.0,0,1,0,7,2017
0,5138,6763,0,1,0.0,0,1,0,8,2017
0,5147,6173,0,3,0.0,0,1,0,1,2017
0,5147,6690,0,1,0.0,0,1,0,7,2017
0,5147,6545,0,2,0.0,0,1,0,12,2017
0,5148,6139,0,1,0.0,0,1,0,6,2017
0,5154,6173,0,2,0.0,0,1,0,1,2017
0,5154,5657,0,2,0.0,0,1,0,2,2017
0,5154,6316,0,1,0.0,0,1,0,3,2017
0,5154,6424,0,2,0.0,0,1,0,5,2017
0,5154,6847,0,1,0.0,0,1,0,9,2017
0,5154,6571,0,1,0.0,0,1,0,10,2017
0,5154,6545,0,2,0.0,0,1,0,12,2017
0,5172,6250,0,2,0.0,0,1,0,4,2017
0,5172,6690,0,1,0.0,0,1,0,7,2017
0,5206,6250,0,1,0.0,0,0,0,4,2017
0,5206,6690,0,1,0.0,0,0,0,7,2017
0,5209,6424,0,1,0.0,0,0,0,5,2017
0,5234,6424,0,1,0.0,0,1,0,5,2017
0,5234,6309,0,1,0.0,0,1,0,11,2017
0,5234,6545,0,1,0.0,0,1,0,12,2017
0,5237,5657,0,1,0.0,0,1,0,2,2017
0,5250,6173,0,1,0.0,0,1,0,1,2017
0,5250,6316,0,1,0.0,0,1,0,3,2017
0,5250,6424,0,1,0.0,0,1,0,5,2017
0,5250,6690,0,1,0.0,0,1,0,7,2017
0,5250,6847,0,2,0.0,0,1,0,9,2017
0,5250,6309,0,1,0.0,0,1,0,11,2017
0,5264,6173,0,1,0.0,0,0,0,1,2017
0,5266,6173,0,2,0.0,0,0,0,1,2017
0,5306,6173,0,1,0.0,0,0,0,1,2017
0,5321,6250,0,1,0.0,0,0,0,4,2017
0,5347,6250,0,1,0.0,0,0,0,4,2017
0,5361,6173,0,2,0.0,0,1,0,1,2017
0,5361,6690,0,2,0.0,0,1,0,7,2017
0,5361,6763,0,2,0.0,0,1,0,8,2017
0,5361,6571,0,1,0.0,0,1,0,10,2017
0,5361,6309,0,1,0.0,0,1,0,11,2017
0,5361,6545,0,2,0.0,0,1,0,12,2017
0,5364,6173,0,1,0.0,0,1,0,1,2017
0,5390,6173,0,1,0.0,0,0,0,1,2017
0,5475,6763,0,1,0.0,0,1,0,8,2017
0,5480,6173,0,1,0.0,0,1,0,1,2017
0,5490,6250,0,1,0.0,0,0,0,4,2017
0,5490,6424,0,1,0.0,0,0,0,5,2017
0,5490,6763,0,2,0.0,0,0,0,8,2017
0,5495,6173,0,1,0.0,0,1,0,1,2017
0,5541,6316,0,1,0.0,0,1,0,3,2017
0,5541,6847,0,1,0.0,0,1,0,9,2017
0,5576,6424,0,1,0.0,0,0,0,5,2017
