,Municipality,Year,Month,Births,Farc Violence,Total Violence,Ratio,post15,post13,FARC
14272,76109,2017,7,460,0,1,0.0,0,0,0
14273,76111,2017,1,195,0,1,0.0,0,0,0
14274,76111,2017,3,204,0,1,0.0,0,0,0
14275,76111,2017,9,197,0,2,0.0,0,0,0
14276,76126,2017,8,3,0,1,0.0,0,0,0
14277,76147,2017,2,66,0,1,0.0,0,0,0
14278,76147,2017,8,84,0,1,0.0,0,0,0
14279,76233,2017,8,6,0,1,0.0,0,0,0
14280,76233,2017,11,10,0,1,0.0,0,0,0
14281,76246,2017,8,1,0,2,0.0,0,0,0
14282,76248,2017,4,8,0,1,0.0,0,0,0
14283,76248,2017,7,7,0,1,0.0,0,0,0
14284,76250,2017,1,4,0,2,0.0,0,0,0
14285,76250,2017,6,5,0,1,0.0,0,0,0
14286,76275,2017,6,24,0,1,0.0,0,0,0
14287,76364,2017,4,20,0,1,0.0,0,0,0
14288,76364,2017,5,35,0,1,0.0,0,0,0
14289,76364,2017,8,33,0,1,0.0,0,0,0
14290,76364,2017,10,19,0,3,0.0,0,0,0
14291,76520,2017,1,307,0,1,0.0,0,0,0
14292,76520,2017,2,327,0,1,0.0,0,0,0
14293,76520,2017,8,325,0,1,0.0,0,0,0
14294,76563,2017,11,1,0,1,0.0,0,0,0
14295,76834,2017,2,270,0,2,0.0,0,0,0
14296,76834,2017,6,290,0,2,0.0,0,0,0
14297,76834,2017,7,298,0,1,0.0,0,0,0
14298,76834,2017,8,334,0,1,0.0,0,0,0
14299,76863,2017,8,1,0,1,0.0,0,0,0
14300,76895,2017,6,42,0,1,0.0,0,0,0
14301,81300,2017,2,6,0,1,0.0,0,0,0
14302,81300,2017,3,10,0,7,0.0,0,0,0
14303,81300,2017,4,6,0,1,0.0,0,0,0
14304,81300,2017,5,8,0,2,0.0,0,0,0
14305,81300,2017,6,5,0,2,0.0,0,0,0
14306,81300,2017,7,5,0,4,0.0,0,0,0
14307,81591,2017,11,7,0,1,0.0,0,0,0
14308,81736,2017,1,185,0,4,0.0,0,0,0
14309,81736,2017,2,145,0,1,0.0,0,0,0
14310,81736,2017,3,210,0,3,0.0,0,0,0
14311,81736,2017,4,211,0,3,0.0,0,0,0
14312,81736,2017,5,203,0,2,0.0,0,0,0
14313,81736,2017,6,214,0,1,0.0,0,0,0
14314,81736,2017,7,173,0,2,0.0,0,0,0
14315,81736,2017,8,191,0,4,0.0,0,0,0
14316,81736,2017,9,195,0,4,0.0,0,0,0
14317,81794,2017,1,21,0,3,0.0,0,0,0
14318,81794,2017,2,19,0,5,0.0,0,0,0
14319,81794,2017,3,30,0,4,0.0,0,0,0
14320,81794,2017,4,36,0,3,0.0,0,0,0
14321,81794,2017,5,25,0,2,0.0,0,0,0
14322,81794,2017,6,28,0,5,0.0,0,0,0
14323,81794,2017,7,31,0,1,0.0,0,0,0
14324,81794,2017,8,29,0,2,0.0,0,0,0
14325,81794,2017,9,30,0,3,0.0,0,0,0
14326,81794,2017,10,33,0,1,0.0,0,0,0
14327,8372,2017,11,1,0,1,0.0,0,0,0
14328,8433,2017,6,7,0,1,0.0,0,0,0
14329,85225,2017,7,3,0,1,0.0,0,0,0
14330,85225,2017,9,2,0,1,0.0,0,0,0
14331,85250,2017,1,22,0,1,0.0,0,0,0
14332,85250,2017,4,17,0,1,0.0,0,0,0
14333,85410,2017,3,9,0,1,0.0,0,0,0
14334,85410,2017,6,8,0,1,0.0,0,0,0
14335,85410,2017,9,7,0,1,0.0,0,0,0
14336,86568,2017,8,122,0,1,0.0,0,0,0
14337,86568,2017,9,115,0,1,0.0,0,0,0
14338,86568,2017,11,107,0,1,0.0,0,0,0
14339,86568,2017,12,100,0,3,0.0,0,0,0
14340,86571,2017,10,8,0,2,0.0,0,0,0
14341,86573,2017,4,16,1,2,0.5,0,0,0
14342,86573,2017,11,14,0,1,0.0,0,0,0
14343,86573,2017,12,14,0,1,0.0,0,0,0
14344,86757,2017,1,6,0,1,0.0,0,0,0
14345,86757,2017,3,4,0,1,0.0,0,0,0
14346,86757,2017,4,5,0,1,0.0,0,0,0
14347,86757,2017,8,10,0,2,0.0,0,0,0
14348,86757,2017,9,5,1,1,1.0,0,0,0
14349,86865,2017,1,16,0,1,0.0,0,0,0
14350,86865,2017,3,37,0,1,0.0,0,0,0
14351,86865,2017,8,23,0,1,0.0,0,0,0
14352,86865,2017,10,18,0,2,0.0,0,0,0
14353,86865,2017,12,17,0,1,0.0,0,0,0
14354,8758,2017,9,430,0,1,0.0,0,0,0
14355,8758,2017,11,448,0,1,0.0,0,0,0
14356,95200,2017,1,3,0,2,0.0,0,0,0
14357,95200,2017,3,2,0,1,0.0,0,0,0
14358,95200,2017,5,2,1,1,1.0,0,0,0
14359,95200,2017,6,3,0,2,0.0,0,0,0
14360,95200,2017,9,1,0,1,0.0,0,0,0
14361,95200,2017,10,4,0,2,0.0,0,0,0
14362,95200,2017,11,3,0,1,0.0,0,0,0
14363,97161,2017,10,1,0,1,0.0,0,0,0
14364,99773,2017,1,16,0,1,0.0,0,0,0
14365,99773,2017,7,6,0,2,0.0,0,0,0
14366,99773,2017,10,27,0,1,0.0,0,0,0
14367,13160,2018,1,1,0,3,0.0,0,0,0
14368,13160,2018,5,5,0,1,0.0,0,0,0
14369,13244,2018,11,138,0,1,0.0,0,0,0
14370,13430,2018,7,364,0,1,0.0,0,0,0
14371,13458,2018,2,1,0,1,0.0,0,0,0
14372,13473,2018,6,3,0,1,0.0,0,0,0
14373,13473,2018,10,5,0,1,0.0,0,0,0
14374,13600,2018,2,7,0,1,0.0,0,0,0
14375,13600,2018,3,10,0,1,0.0,0,0,0
14376,13655,2018,1,9,0,1,0.0,0,0,0
14377,13670,2018,2,19,0,4,0.0,0,0,0
14378,13670,2018,4,15,0,1,0.0,0,0,0
14379,13670,2018,11,22,0,1,0.0,0,0,0
14380,13688,2018,1,15,0,3,0.0,0,0,0
14381,13688,2018,2,12,0,1,0.0,0,0,0
14382,13744,2018,2,87,0,2,0.0,0,0,0
14383,13744,2018,4,68,0,1,0.0,0,0,0
14384,13810,2018,1,15,0,1,0.0,0,0,0
14385,13836,2018,1,4,0,1,0.0,0,0,0
14386,15183,2018,2,2,0,1,0.0,0,0,0
14387,15223,2018,1,4,0,3,0.0,0,0,0
14388,15759,2018,2,181,0,1,0.0,0,0,0
14389,17380,2018,3,103,0,1,0.0,0,0,0
14390,17442,2018,3,4,0,1,0.0,0,0,0
14391,17541,2018,3,3,0,1,0.0,0,0,0
14392,17614,2018,12,63,0,1,0.0,0,0,0
14393,17662,2018,3,4,0,2,0.0,0,0,0
14394,18150,2018,2,23,0,1,0.0,0,0,0
14395,18150,2018,7,21,0,1,0.0,0,0,0
14396,18150,2018,10,29,0,1,0.0,0,0,0
14397,18205,2018,7,7,0,1,0.0,0,0,0
14398,18256,2018,1,2,0,1,0.0,0,0,0
14399,18256,2018,2,7,0,1,0.0,0,0,0
14400,18410,2018,2,4,0,1,0.0,0,0,0
14401,18410,2018,7,5,0,1,0.0,0,0,0
14402,18592,2018,3,9,0,1,0.0,0,0,0
14403,18610,2018,1,6,0,1,0.0,0,0,0
14404,18610,2018,2,7,0,1,0.0,0,0,0
14405,18610,2018,7,3,0,1,0.0,0,0,0
14406,18753,2018,2,37,0,3,0.0,0,0,0
14407,18753,2018,3,31,0,2,0.0,0,0,0
14408,18753,2018,8,37,0,1,0.0,0,0,0
14409,18753,2018,12,35,0,1,0.0,0,0,0
14410,19100,2018,10,7,0,1,0.0,0,0,0
14411,19110,2018,1,9,0,1,0.0,0,0,0
14412,19110,2018,5,4,0,2,0.0,0,0,0
14413,19110,2018,7,4,0,2,0.0,0,0,0
14414,19110,2018,8,6,0,1,0.0,0,0,0
14415,19130,2018,2,10,0,1,0.0,0,0,0
14416,19130,2018,4,7,0,1,0.0,0,0,0
14417,19130,2018,7,8,0,1,0.0,0,0,0
14418,19130,2018,8,4,0,1,0.0,0,0,0
14419,19130,2018,9,6,0,1,0.0,0,0,0
14420,19137,2018,3,15,0,2,0.0,0,0,0
14421,19142,2018,1,16,0,3,0.0,0,0,0
14422,19142,2018,2,19,0,1,0.0,0,0,0
14423,19142,2018,3,15,0,1,0.0,0,0,0
14424,19142,2018,6,16,0,1,0.0,0,0,0
14425,19142,2018,7,12,0,1,0.0,0,0,0
14426,19142,2018,9,11,0,1,0.0,0,0,0
14427,19142,2018,10,16,0,1,0.0,0,0,0
14428,19142,2018,12,5,0,3,0.0,0,0,0
14429,19212,2018,1,14,0,1,0.0,0,0,0
14430,19212,2018,2,8,0,5,0.0,0,0,0
14431,19212,2018,3,9,0,1,0.0,0,0,0
14432,19212,2018,5,2,0,3,0.0,0,0,0
14433,19212,2018,9,16,0,1,0.0,0,0,0
14434,19212,2018,10,7,0,2,0.0,0,0,0
14435,19212,2018,11,9,0,1,0.0,0,0,0
14436,19212,2018,12,4,0,1,0.0,0,0,0
14437,19256,2018,2,16,0,1,0.0,0,0,0
14438,19256,2018,3,20,0,1,0.0,0,0,0
14439,19256,2018,7,9,0,1,0.0,0,0,0
14440,19318,2018,2,23,0,1,0.0,0,0,0
14441,19355,2018,11,23,0,3,0.0,0,0,0
14442,19364,2018,6,6,0,1,0.0,0,0,0
14443,19397,2018,2,5,0,1,0.0,0,0,0
14444,19397,2018,6,7,0,1,0.0,0,0,0
14445,19418,2018,1,4,0,2,0.0,0,0,0
14446,19418,2018,10,4,0,5,0.0,0,0,0
14447,19455,2018,3,5,0,1,0.0,0,0,0
14448,19455,2018,8,8,0,1,0.0,0,0,0
14449,19455,2018,10,7,0,1,0.0,0,0,0
14450,19473,2018,8,18,0,1,0.0,0,0,0
14451,19532,2018,3,8,0,1,0.0,0,0,0
14452,19532,2018,6,11,0,1,0.0,0,0,0
14453,19532,2018,9,9,0,1,0.0,0,0,0
14454,19533,2018,4,7,0,1,0.0,0,0,0
14455,19622,2018,3,4,0,2,0.0,0,0,0
14456,19622,2018,10,2,0,1,0.0,0,0,0
14457,19698,2018,1,183,0,3,0.0,0,0,0
14458,19698,2018,2,166,0,2,0.0,0,0,0
14459,19698,2018,4,177,0,1,0.0,0,0,0
14460,19698,2018,8,189,0,1,0.0,0,0,0
14461,19698,2018,10,213,0,1,0.0,0,0,0
14462,19698,2018,12,183,0,1,0.0,0,0,0
14463,19780,2018,5,9,0,1,0.0,0,0,0
14464,19780,2018,7,9,0,1,0.0,0,0,0
14465,19780,2018,8,4,0,1,0.0,0,0,0
14466,19780,2018,11,6,0,1,0.0,0,0,0
14467,19821,2018,11,27,0,1,0.0,0,0,0
14468,19824,2018,1,5,0,1,0.0,0,0,0
14469,19824,2018,8,7,0,1,0.0,0,0,0
14470,20175,2018,8,8,0,1,0.0,0,0,0
14471,20228,2018,2,10,0,2,0.0,0,0,0
14472,20228,2018,11,23,0,1,0.0,0,0,0
14473,20383,2018,11,5,0,2,0.0,0,0,0
14474,20517,2018,2,15,0,1,0.0,0,0,0
14475,20550,2018,2,6,0,1,0.0,0,0,0
14476,20570,2018,2,31,0,1,0.0,0,0,0
14477,23189,2018,1,6,0,1,0.0,0,0,0
14478,23466,2018,6,145,0,1,0.0,0,0,0
14479,23500,2018,9,6,0,1,0.0,0,0,0
14480,23574,2018,4,8,0,1,0.0,0,0,0
14481,23580,2018,1,14,0,1,0.0,0,0,0
14482,23580,2018,6,20,0,1,0.0,0,0,0
14483,23678,2018,1,3,0,1,0.0,0,0,0
14484,23807,2018,1,51,0,1,0.0,0,0,0
14485,23807,2018,5,37,0,1,0.0,0,0,0
14486,23807,2018,6,26,0,1,0.0,0,0,0
14487,23815,2018,3,1,0,1,0.0,0,0,0
14488,23855,2018,1,16,0,1,0.0,0,0,0
14489,25754,2018,3,148,0,2,0.0,0,0,0
14490,27150,2018,7,5,0,1,0.0,0,0,0
14491,27150,2018,10,5,0,1,0.0,0,0,0
14492,27245,2018,1,8,0,1,0.0,0,0,0
14493,27250,2018,1,2,0,1,0.0,0,0,0
14494,27250,2018,2,2,0,1,0.0,0,0,0
14495,27372,2018,7,1,0,1,0.0,0,0,0
14496,27372,2018,8,2,0,1,0.0,0,0,0
14497,27430,2018,8,1,0,1,0.0,0,0,0
14498,27495,2018,6,5,0,1,0.0,0,0,0
14499,27580,2018,2,2,0,1,0.0,0,0,0
14500,27615,2018,1,30,0,2,0.0,0,0,0
14501,27615,2018,2,27,0,1,0.0,0,0,0
14502,27615,2018,3,21,0,1,0.0,0,0,0
14503,27615,2018,5,15,0,1,0.0,0,0,0
14504,27615,2018,6,18,0,1,0.0,0,0,0
14505,27615,2018,8,18,0,1,0.0,0,0,0
14506,27615,2018,11,7,0,1,0.0,0,0,0
14507,27615,2018,12,12,0,2,0.0,0,0,0
14508,27660,2018,4,2,0,1,0.0,0,0,0
14509,27787,2018,4,18,0,1,0.0,0,0,0
14510,27800,2018,1,2,0,1,0.0,0,0,0
14511,41132,2018,3,7,0,1,0.0,0,0,0
14512,41132,2018,4,12,0,1,0.0,0,0,0
14513,41378,2018,5,6,0,1,0.0,0,0,0
14514,41396,2018,10,148,0,1,0.0,0,0,0
14515,41770,2018,1,8,0,1,0.0,0,0,0
14516,44430,2018,6,351,0,1,0.0,0,0,0
14517,47189,2018,11,329,0,1,0.0,0,0,0
14518,47555,2018,11,205,0,1,0.0,0,0,0
14519,47745,2018,11,3,0,1,0.0,0,0,0
14520,50313,2018,2,244,0,1,0.0,0,0,0
14521,50325,2018,2,6,0,1,0.0,0,0,0
14522,50325,2018,3,7,0,2,0.0,0,0,0
14523,50325,2018,8,3,0,1,0.0,0,0,0
14524,50330,2018,1,4,0,3,0.0,0,0,0
14525,50330,2018,2,2,0,1,0.0,0,0,0
14526,50350,2018,1,5,0,3,0.0,0,0,0
14527,50350,2018,2,10,0,1,0.0,0,0,0
14528,50350,2018,8,9,0,1,0.0,0,0,0
14529,50350,2018,9,4,0,1,0.0,0,0,0
14530,50350,2018,11,12,0,1,0.0,0,0,0
14531,50370,2018,2,10,0,3,0.0,0,0,0
14532,50370,2018,7,7,0,1,0.0,0,0,0
14533,50370,2018,11,3,0,1,0.0,0,0,0
14534,50400,2018,8,2,0,1,0.0,0,0,0
14535,50450,2018,1,2,0,2,0.0,0,0,0
14536,50450,2018,10,1,0,1,0.0,0,0,0
14537,50577,2018,10,4,0,1,0.0,0,0,0
14538,50590,2018,2,6,0,2,0.0,0,0,0
14539,50590,2018,8,1,0,2,0.0,0,0,0
14540,50683,2018,3,1,0,1,0.0,0,0,0
14541,50711,2018,2,2,0,1,0.0,0,0,0
14542,5107,2018,9,1,0,1,0.0,0,0,0
14543,5113,2018,9,1,0,1,0.0,0,0,0
14544,5120,2018,1,4,0,5,0.0,0,0,0
14545,5120,2018,3,5,0,4,0.0,0,0,0
14546,5120,2018,4,3,0,1,0.0,0,0,0
14547,5120,2018,7,3,0,2,0.0,0,0,0
14548,5147,2018,1,17,0,1,0.0,0,0,0
14549,5154,2018,1,291,0,1,0.0,0,0,0
14550,5154,2018,2,344,0,1,0.0,0,0,0
14551,5154,2018,3,353,0,2,0.0,0,0,0
14552,5154,2018,7,340,0,1,0.0,0,0,0
14553,5154,2018,8,322,0,1,0.0,0,0,0
14554,5154,2018,9,316,0,2,0.0,0,0,0
14555,5172,2018,1,148,0,2,0.0,0,0,0
14556,52227,2018,1,7,0,1,0.0,0,0,0
14557,52227,2018,3,8,0,1,0.0,0,0,0
14558,52233,2018,1,2,0,1,0.0,0,0,0
14559,52250,2018,8,10,0,1,0.0,0,0,0
14560,5234,2018,1,12,0,1,0.0,0,0,0
14561,52356,2018,1,264,0,2,0.0,0,0,0
14562,52356,2018,7,264,0,2,0.0,0,0,0
14563,52378,2018,1,1,0,1,0.0,0,0,0
14564,52381,2018,12,1,0,1,0.0,0,0,0
14565,52405,2018,2,1,0,1,0.0,0,0,0
14566,52405,2018,11,1,0,1,0.0,0,0,0
14567,52418,2018,2,4,0,1,0.0,0,0,0
14568,52427,2018,1,15,0,1,0.0,0,0,0
14569,52427,2018,5,8,0,1,0.0,0,0,0
14570,52435,2018,1,3,0,1,0.0,0,0,0
14571,52490,2018,2,7,0,1,0.0,0,0,0
14572,52490,2018,6,15,0,1,0.0,0,0,0
14573,5250,2018,1,26,0,1,0.0,0,0,0
14574,5250,2018,2,19,0,2,0.0,0,0,0
14575,52540,2018,1,4,0,1,0.0,0,0,0
14576,52540,2018,7,4,0,1,0.0,0,0,0
14577,52612,2018,12,18,0,1,0.0,0,0,0
14578,52621,2018,7,8,0,1,0.0,0,0,0
14579,5266,2018,5,291,0,1,0.0,0,0,0
14580,52678,2018,2,14,0,2,0.0,0,0,0
14581,52699,2018,1,2,0,2,0.0,0,0,0
14582,52835,2018,1,305,0,2,0.0,0,0,0
14583,52835,2018,2,316,0,6,0.0,0,0,0
14584,52835,2018,3,345,0,10,0.0,0,0,0
14585,52835,2018,4,337,0,2,0.0,0,0,0
14586,52835,2018,5,343,0,7,0.0,0,0,0
14587,52835,2018,6,318,0,2,0.0,0,0,0
14588,52835,2018,7,334,0,9,0.0,0,0,0
14589,52835,2018,8,347,0,6,0.0,0,0,0
14590,52835,2018,9,338,0,2,0.0,0,0,0
14591,52835,2018,10,312,0,4,0.0,0,0,0
14592,52835,2018,11,275,0,1,0.0,0,0,0
14593,5361,2018,1,18,0,1,0.0,0,0,0
14594,5361,2018,2,14,0,2,0.0,0,0,0
14595,5361,2018,3,5,0,1,0.0,0,0,0
14596,5361,2018,6,12,0,4,0.0,0,0,0
14597,5361,2018,7,9,0,1,0.0,0,0,0
14598,5400,2018,8,3,0,1,0.0,0,0,0
14599,54109,2018,7,2,0,1,0.0,0,0,0
14600,54174,2018,1,1,0,5,0.0,0,0,0
14601,54206,2018,2,5,0,2,0.0,0,0,0
14602,54206,2018,3,3,0,1,0.0,0,0,0
14603,54206,2018,4,4,0,3,0.0,0,0,0
14604,54206,2018,6,1,0,1,0.0,0,0,0
14605,54206,2018,7,3,0,2,0.0,0,0,0
14606,54206,2018,9,3,0,1,0.0,0,0,0
14607,54206,2018,10,4,0,1,0.0,0,0,0
14608,54245,2018,5,2,0,2,0.0,0,0,0
14609,54245,2018,6,4,0,2,0.0,0,0,0
14610,54245,2018,8,9,0,1,0.0,0,0,0
14611,54250,2018,1,9,0,4,0.0,0,0,0
14612,54250,2018,2,11,0,5,0.0,0,0,0
14613,54250,2018,3,16,0,1,0.0,0,0,0
14614,54250,2018,5,7,0,1,0.0,0,0,0
14615,54250,2018,7,13,0,1,0.0,0,0,0
14616,54344,2018,2,4,0,2,0.0,0,0,0
14617,54344,2018,3,2,0,1,0.0,0,0,0
14618,54344,2018,4,7,0,1,0.0,0,0,0
14619,54344,2018,5,1,0,3,0.0,0,0,0
14620,54344,2018,6,3,0,6,0.0,0,0,0
14621,54344,2018,7,1,0,3,0.0,0,0,0
14622,54344,2018,10,4,0,1,0.0,0,0,0
14623,54344,2018,12,2,0,1,0.0,0,0,0
14624,54398,2018,6,1,0,1,0.0,0,0,0
14625,54498,2018,1,290,0,1,0.0,0,0,0
14626,54498,2018,2,271,0,2,0.0,0,0,0
14627,54498,2018,3,290,0,1,0.0,0,0,0
14628,54498,2018,7,301,0,1,0.0,0,0,0
14629,54498,2018,9,323,0,1,0.0,0,0,0
14630,54553,2018,1,1,0,1,0.0,0,0,0
14631,54670,2018,1,1,0,1,0.0,0,0,0
14632,54670,2018,3,3,0,1,0.0,0,0,0
14633,54670,2018,4,2,0,2,0.0,0,0,0
14634,54670,2018,5,6,0,2,0.0,0,0,0
14635,54670,2018,8,1,0,1,0.0,0,0,0
14636,54720,2018,2,5,0,1,0.0,0,0,0
14637,54720,2018,9,8,0,1,0.0,0,0,0
14638,5480,2018,3,11,0,1,0.0,0,0,0
14639,54800,2018,1,5,0,2,0.0,0,0,0
14640,54800,2018,2,3,0,1,0.0,0,0,0
14641,54800,2018,3,5,0,1,0.0,0,0,0
14642,54800,2018,4,5,0,8,0.0,0,0,0
14643,54800,2018,5,1,0,1,0.0,0,0,0
14644,54800,2018,6,5,0,4,0.0,0,0,0
14645,54800,2018,7,5,0,1,0.0,0,0,0
14646,54810,2018,1,32,0,1,0.0,0,0,0
14647,54810,2018,2,29,0,5,0.0,0,0,0
14648,54810,2018,3,25,0,1,0.0,0,0,0
14649,54810,2018,4,37,0,4,0.0,0,0,0
14650,54810,2018,5,37,0,3,0.0,0,0,0
14651,54810,2018,6,38,0,4,0.0,0,0,0
14652,54810,2018,7,35,0,2,0.0,0,0,0
14653,54810,2018,8,41,0,2,0.0,0,0,0
14654,54810,2018,11,69,0,5,0.0,0,0,0
14655,54810,2018,12,80,0,1,0.0,0,0,0
14656,54820,2018,2,3,0,1,0.0,0,0,0
14657,54874,2018,1,2,0,2,0.0,0,0,0
14658,54874,2018,2,1,0,1,0.0,0,0,0
14659,54874,2018,4,4,0,1,0.0,0,0,0
14660,54874,2018,6,6,0,1,0.0,0,0,0
14661,5543,2018,1,4,0,1,0.0,0,0,0
14662,5543,2018,9,3,0,1,0.0,0,0,0
14663,5579,2018,1,80,0,2,0.0,0,0,0
14664,5579,2018,2,58,0,1,0.0,0,0,0
14665,5579,2018,3,55,0,2,0.0,0,0,0
14666,5579,2018,4,71,0,1,0.0,0,0,0
14667,5579,2018,6,42,0,1,0.0,0,0,0
14668,5604,2018,5,11,0,1,0.0,0,0,0
14669,5604,2018,6,15,0,1,0.0,0,0,0
14670,5604,2018,8,11,0,1,0.0,0,0,0
14671,5665,2018,1,18,0,1,0.0,0,0,0
14672,5665,2018,3,16,0,1,0.0,0,0,0
14673,5665,2018,4,11,0,1,0.0,0,0,0
14674,5667,2018,4,8,0,1,0.0,0,0,0
14675,5790,2018,1,18,0,1,0.0,0,0,0
14676,5790,2018,2,13,0,2,0.0,0,0,0
14677,5790,2018,3,11,0,2,0.0,0,0,0
14678,5790,2018,4,12,0,1,0.0,0,0,0
14679,5790,2018,7,9,0,1,0.0,0,0,0
14680,5790,2018,8,12,0,2,0.0,0,0,0
14681,5790,2018,9,6,0,1,0.0,0,0,0
14682,5790,2018,10,6,0,1,0.0,0,0,0
14683,5790,2018,12,15,0,1,0.0,0,0,0
14684,5819,2018,6,2,0,1,0.0,0,0,0
14685,5837,2018,1,216,0,1,0.0,0,0,0
14686,5837,2018,2,182,0,2,0.0,0,0,0
14687,5837,2018,8,212,0,1,0.0,0,0,0
14688,5854,2018,2,8,0,3,0.0,0,0,0
14689,5854,2018,3,8,0,1,0.0,0,0,0
14690,5854,2018,5,4,0,2,0.0,0,0,0
14691,5854,2018,7,1,0,1,0.0,0,0,0
14692,5854,2018,8,6,0,1,0.0,0,0,0
14693,5854,2018,11,6,0,2,0.0,0,0,0
14694,5873,2018,10,10,0,1,0.0,0,0,0
14695,5887,2018,1,119,0,2,0.0,0,0,0
14696,5887,2018,3,88,0,1,0.0,0,0,0
14697,5887,2018,9,97,0,1,0.0,0,0,0
14698,5893,2018,1,4,0,3,0.0,0,0,0
14699,5893,2018,3,8,0,1,0.0,0,0,0
14700,5893,2018,4,3,0,1,0.0,0,0,0
14701,5893,2018,11,5,0,1,0.0,0,0,0
14702,5895,2018,1,15,0,3,0.0,0,0,0
14703,63594,2018,3,2,0,1,0.0,0,0,0
14704,66170,2018,5,72,0,1,0.0,0,0,0
14705,66572,2018,2,32,0,1,0.0,0,0,0
14706,68190,2018,3,9,0,1,0.0,0,0,0
14707,68235,2018,1,2,0,1,0.0,0,0,0
14708,68547,2018,7,22,0,1,0.0,0,0,0
14709,68575,2018,1,6,0,1,0.0,0,0,0
14710,70235,2018,9,5,0,1,0.0,0,0,0
14711,70708,2018,5,97,0,1,0.0,0,0,0
14712,70771,2018,1,4,0,1,0.0,0,0,0
14713,73168,2018,7,106,0,2,0.0,0,0,0
14714,73555,2018,1,29,0,1,0.0,0,0,0
14715,73555,2018,7,32,0,1,0.0,0,0,0
14716,73555,2018,8,27,0,1,0.0,0,0,0
14717,76109,2018,1,358,0,2,0.0,0,0,0
14718,76109,2018,2,305,0,2,0.0,0,0,0
14719,76109,2018,4,336,0,1,0.0,0,0,0
14720,76109,2018,5,380,0,2,0.0,0,0,0
14721,76109,2018,6,357,0,1,0.0,0,0,0
14722,76109,2018,7,349,0,1,0.0,0,0,0
14723,76111,2018,3,178,0,1,0.0,0,0,0
14724,76122,2018,12,12,0,1,0.0,0,0,0
14725,76147,2018,12,79,0,1,0.0,0,0,0
14726,76233,2018,5,11,0,2,0.0,0,0,0
14727,76250,2018,1,2,0,1,0.0,0,0,0
14728,76250,2018,2,4,0,1,0.0,0,0,0
14729,76250,2018,5,3,0,1,0.0,0,0,0
14730,76250,2018,8,7,0,1,0.0,0,0,0
14731,76250,2018,9,3,0,1,0.0,0,0,0
14732,76318,2018,7,5,0,1,0.0,0,0,0
14733,76364,2018,1,37,0,1,0.0,0,0,0
14734,76364,2018,2,21,0,2,0.0,0,0,0
14735,76364,2018,4,40,0,2,0.0,0,0,0
14736,76364,2018,5,26,0,1,0.0,0,0,0
14737,76364,2018,7,23,0,1,0.0,0,0,0
14738,76364,2018,9,24,0,1,0.0,0,0,0
14739,76520,2018,1,379,0,1,0.0,0,0,0
14740,76563,2018,8,7,0,1,0.0,0,0,0
14741,76834,2018,8,299,0,1,0.0,0,0,0
14742,81220,2018,3,5,0,1,0.0,0,0,0
14743,81300,2018,1,13,0,2,0.0,0,0,0
14744,81300,2018,2,5,0,7,0.0,0,0,0
14745,81300,2018,3,6,0,4,0.0,0,0,0
14746,81736,2018,1,196,0,11,0.0,0,0,0
14747,81736,2018,2,190,0,1,0.0,0,0,0
14748,81736,2018,8,215,0,2,0.0,0,0,0
14749,81794,2018,1,30,0,4,0.0,0,0,0
14750,81794,2018,2,27,0,6,0.0,0,0,0
14751,81794,2018,3,38,0,1,0.0,0,0,0
14752,81794,2018,10,29,0,1,0.0,0,0,0
14753,8433,2018,3,4,0,1,0.0,0,0,0
14754,85139,2018,2,5,0,1,0.0,0,0,0
14755,85139,2018,8,11,0,1,0.0,0,0,0
14756,8520,2018,7,4,0,1,0.0,0,0,0
14757,85250,2018,2,20,0,1,0.0,0,0,0
14758,85315,2018,2,1,0,1,0.0,0,0,0
14759,86320,2018,3,21,0,1,0.0,0,0,0
14760,86320,2018,7,16,0,2,0.0,0,0,0
14761,86568,2018,6,95,0,1,0.0,0,0,0
14762,86568,2018,7,89,0,1,0.0,0,0,0
14763,86568,2018,8,102,0,1,0.0,0,0,0
14764,86568,2018,10,104,0,1,0.0,0,0,0
14765,86571,2018,9,9,0,1,0.0,0,0,0
14766,86573,2018,8,14,0,1,0.0,0,0,0
14767,86757,2018,8,12,0,1,0.0,0,0,0
14768,86757,2018,10,8,0,1,0.0,0,0,0
14769,86865,2018,3,33,0,1,0.0,0,0,0
14770,86865,2018,5,27,0,1,0.0,0,0,0
14771,86865,2018,6,25,0,1,0.0,0,0,0
14772,86885,2018,9,8,0,1,0.0,0,0,0
14773,8758,2018,1,387,0,2,0.0,0,0,0
14774,8758,2018,4,292,0,1,0.0,0,0,0
14775,13244,2019,7,101,0,1,0.0,0,0,0
14776,13458,2019,1,3,0,1,0.0,0,0,0
14777,13473,2019,3,5,0,2,0.0,0,0,0
14778,13473,2019,7,8,0,2,0.0,0,0,0
14779,13600,2019,1,10,0,1,0.0,0,0,0
14780,13655,2019,8,2,0,1,0.0,0,0,0
14781,13670,2019,2,18,0,1,0.0,0,0,0
14782,13670,2019,3,19,0,1,0.0,0,0,0
14783,13670,2019,5,15,0,2,0.0,0,0,0
14784,13670,2019,6,20,0,2,0.0,0,0,0
14785,13670,2019,7,12,0,2,0.0,0,0,0
14786,13670,2019,12,20,0,1,0.0,0,0,0
14787,13688,2019,6,8,0,1,0.0,0,0,0
