,Region,Municipality,Births,Month,Year
841,54,54385,1662,1,2016
842,54,54385,1641,2,2016
843,54,54385,1791,3,2016
844,54,54385,1743,4,2016
845,54,54385,1709,5,2016
846,54,54385,1734,6,2016
847,54,54385,1560,7,2016
848,54,54385,1822,9,2016
849,54,54385,1689,10,2016
850,54,54385,1619,11,2016
851,54,54385,1623,12,2016
852,54,54313,1816,8,2016
853,54,54313,1662,1,2016
854,54,54313,1641,2,2016
855,54,54313,1791,3,2016
856,54,54313,1743,4,2016
857,54,54313,1709,5,2016
858,54,54313,1734,6,2016
859,54,54313,1560,7,2016
860,54,54313,1822,9,2016
861,54,54313,1689,10,2016
862,54,54313,1619,11,2016
863,54,54313,1623,12,2016
864,54,54670,1816,8,2016
865,54,54670,1662,1,2016
866,54,54670,1641,2,2016
867,54,54670,1791,3,2016
868,54,54670,1743,4,2016
869,54,54670,1709,5,2016
870,54,54670,1734,6,2016
871,54,54670,1560,7,2016
872,54,54670,1822,9,2016
873,54,54670,1689,10,2016
874,54,54670,1619,11,2016
875,54,54670,1623,12,2016
876,54,54206,1816,8,2016
877,54,54206,1662,1,2016
878,54,54206,1641,2,2016
879,54,54206,1791,3,2016
880,54,54206,1743,4,2016
881,54,54206,1709,5,2016
882,54,54206,1734,6,2016
883,54,54206,1560,7,2016
884,54,54206,1822,9,2016
885,54,54206,1689,10,2016
886,54,54206,1619,11,2016
887,54,54206,1623,12,2016
888,54,54820,1816,8,2016
889,54,54820,1662,1,2016
890,54,54820,1641,2,2016
891,54,54820,1791,3,2016
892,54,54820,1743,4,2016
893,54,54820,1709,5,2016
894,54,54820,1734,6,2016
895,54,54820,1560,7,2016
896,54,54820,1822,9,2016
897,54,54820,1689,10,2016
898,54,54820,1619,11,2016
899,54,54820,1623,12,2016
900,54,54051,1816,8,2016
901,54,54051,1662,1,2016
902,54,54051,1641,2,2016
903,54,54051,1791,3,2016
904,54,54051,1743,4,2016
905,54,54051,1709,5,2016
906,54,54051,1734,6,2016
907,54,54051,1560,7,2016
908,54,54051,1822,9,2016
909,54,54051,1689,10,2016
910,54,54051,1619,11,2016
911,54,54051,1623,12,2016
912,54,54874,1816,8,2016
913,54,54874,1662,1,2016
914,54,54874,1641,2,2016
915,54,54874,1791,3,2016
916,54,54874,1743,4,2016
917,54,54874,1709,5,2016
918,54,54874,1734,6,2016
919,54,54874,1560,7,2016
920,54,54874,1822,9,2016
921,54,54874,1689,10,2016
922,54,54874,1619,11,2016
923,54,54874,1623,12,2016
924,54,54418,1816,8,2016
925,54,54418,1662,1,2016
926,54,54418,1641,2,2016
927,54,54418,1791,3,2016
928,54,54418,1743,4,2016
929,54,54418,1709,5,2016
930,54,54418,1734,6,2016
931,54,54418,1560,7,2016
